,label
8596,557
8597,557
8598,585
8599,585
8600,585
8601,585
8602,586
8603,586
8604,586
8605,613
8606,614
8607,614
8608,614
8609,614
8610,641
8611,642
8612,642
8613,642
8614,642
8615,643
8616,643
8617,643
8618,644
8619,644
8620,644
8621,671
8622,671
8623,671
8624,671
8625,698
8626,698
8627,698
8628,698
8629,725
8630,725
8631,725
8632,725
8633,725
8634,725
8635,752
8636,752
8637,666
8638,666
8639,666
8640,692
8641,692
8642,692
8643,692
8644,691
8645,691
8646,664
8647,663
8648,663
8649,663
8650,663
8651,635
8652,635
8653,635
8654,634
8655,634
8656,661
8657,661
8658,661
8659,661
8660,687
8661,687
8662,687
8663,659
8664,659
8665,659
8666,659
8667,659
8668,658
8669,631
8670,631
8671,630
8672,630
8673,630
8674,629
8675,629
8676,629
8677,601
8678,601
8679,601
8680,601
8681,574
8682,574
8683,574
8684,574
8685,547
8686,547
8687,547
8688,520
8689,520
8690,520
8691,520
8692,493
8693,493
8694,493
8695,466
8696,466
8697,466
8698,466
8699,467
8700,467
8701,466
8702,466
8703,494
8704,494
8705,494
8706,494
8707,495
8708,495
8709,469
8710,469
8711,443
8712,443
8713,443
8714,443
8715,443
8716,471
8717,471
8718,471
8719,471
8720,499
8721,499
8722,500
8723,500
8724,500
8725,501
8726,528
8727,528
8728,528
8729,529
8730,529
8731,529
8732,529
8733,557
8734,557
8735,557
8736,585
8737,585
8738,585
8739,666
8740,693
8741,692
8742,692
8743,692
8744,692
8745,691
8746,691
8747,691
8748,691
8749,663
8750,663
8751,663
8752,636
8753,636
8754,635
8755,635
8756,635
8757,634
8758,661
8759,661
8760,661
8761,688
8762,688
8763,687
8764,687
8765,660
8766,660
8767,659
8768,659
8769,658
8770,658
8771,658
8772,658
8773,631
8774,630
8775,630
8776,603
8777,602
8778,629
8779,602
8780,601
8781,601
8782,601
8783,601
8784,574
8785,574
8786,574
8787,547
8788,547
8789,547
8790,520
8791,493
8792,493
8793,493
8794,493
8795,493
8796,466
8797,467
8798,466
8799,466
8800,466
8801,466
8802,466
8803,466
8804,467
8805,494
8806,467
8807,495
8808,495
8809,495
8810,469
8811,469
8812,469
8813,469
8814,470
8815,470
8816,443
8817,443
8818,443
8819,443
8820,471
8821,472
8822,499
8823,499
8824,499
8825,499
8826,500
8827,500
8828,500
8829,500
8830,501
8831,528
8832,528
8833,528
8834,529
8835,529
8836,529
8837,529
8838,530
8839,557
8840,558
8841,558
8842,585
8843,585
8844,558
8845,558
8846,557
8847,557
8848,557
8849,557
8850,529
8851,529
8852,529
8853,529
8854,529
8855,529
8856,529
8857,528
8858,528
8859,528
8860,500
8861,500
8862,500
8863,499
8864,499
8865,472
8866,472
8867,471
8868,471
8869,471
8870,470
8871,443
8872,470
8873,469
8874,469
8875,469
8876,469
8877,468
8878,494
8879,494
8880,494
8881,467
8882,467
8883,466
8884,466
8885,466
8886,466
8887,466
8888,466
8889,494
8890,494
8891,494
8892,494
8893,494
8894,495
8895,468
8896,469
8897,469
8898,469
8899,469
8900,469
8901,443
8902,443
8903,470
8904,471
8905,471
8906,471
8907,499
8908,499
8909,499
8910,499
8911,499
8912,500
8913,500
8914,500
8915,528
8916,529
8917,529
8918,529
8919,556
8920,556
8921,556
8922,556
8923,557
8924,557
8925,557
8926,557
8927,585
8928,585
8929,585
8930,529
8931,529
8932,529
8933,529
8934,528
8935,501
8936,501
8937,501
8938,500
8939,500
8940,500
8941,500
8942,500
8943,472
8944,472
8945,472
8946,471
8947,471
8948,471
8949,443
8950,443
8951,443
8952,443
8953,443
8954,415
8955,415
8956,415
8957,415
8958,414
8959,414
8960,414
8961,413
8962,440
8963,440
8964,440
8965,439
8966,439
8967,439
8968,439
8969,439
8970,438
8971,411
8972,439
8973,439
8974,439
8975,440
8976,440
8977,413
8978,414
8979,414
8980,414
8981,414
8982,414
8983,442
8984,442
8985,443
8986,443
8987,443
8988,470
8989,470
8990,470
8991,471
8992,471
8993,471
8994,498
8995,499
8996,499
8997,499
8998,499
8999,500
9000,500
9001,527
9002,527
9003,500
9004,500
9005,528
9006,528
9007,529
9008,529
9009,556
9010,556
9011,556
9012,557
9013,557
9014,557
9015,557
9016,585
9017,585
9018,585
9019,585
9020,586
9021,586
9022,586
9023,613
9024,614
9025,614
9026,614
9027,642
9028,642
9029,642
9030,642
9031,642
9032,642
9033,643
9034,643
9035,643
9036,643
9037,644
9038,644
9039,672
9040,672
9041,671
9042,672
9043,672
9044,698
9045,698
9046,725
9047,725
9048,725
9049,725
9050,725
9051,725
9052,752
9053,752
9054,666
9055,666
9056,693
9057,693
9058,692
9059,692
9060,692
9061,664
9062,664
9063,664
9064,691
9065,663
9066,663
9067,663
9068,663
9069,663
9070,636
9071,635
9072,635
9073,662
9074,662
9075,661
9076,688
9077,687
9078,687
9079,687
9080,659
9081,659
9082,659
9083,659
9084,659
9085,659
9086,658
9087,631
9088,631
9089,630
9090,630
9091,630
9092,629
9093,629
9094,629
9095,629
9096,602
9097,602
9098,602
9099,602
9100,602
9101,575
9102,575
9103,548
9104,548
9105,548
9106,521
9107,521
9108,521
9109,521
9110,521
9111,494
9112,494
9113,494
9114,494
9115,494
9116,494
9117,494
9118,493
9119,466
9120,466
9121,466
9122,414
9123,414
9124,414
9125,442
9126,442
9127,442
9128,442
9129,442
9130,443
9131,443
9132,443
9133,470
9134,470
9135,471
9136,471
9137,471
9138,471
9139,471
9140,471
9141,471
9142,498
9143,499
9144,499
9145,500
9146,500
9147,500
9148,528
9149,528
9150,528
9151,528
9152,555
9153,556
9154,556
9155,556
9156,557
9157,557
9158,584
9159,585
9160,585
9161,414
9162,414
9163,414
9164,414
9165,414
9166,414
9167,415
9168,415
9169,415
9170,443
9171,443
9172,443
9173,471
9174,471
9175,471
9176,471
9177,472
9178,472
9179,500
9180,501
9181,501
9182,501
9183,501
9184,501
9185,528
9186,528
9187,529
9188,529
9189,529
9190,529
9191,557
9192,557
9193,557
9194,558
9195,558
9196,585
9197,585
9198,586
9199,586
9200,586
9201,614
9202,614
9203,615
9204,615
9205,615
9206,615
9207,642
9208,642
9209,643
9210,643
9211,643
9212,644
9213,644
9214,671
9215,671
9216,672
9217,672
9218,699
9219,699
9220,698
9221,698
9222,725
9223,725
9224,725
9225,725
9226,725
9227,752
9228,752
9229,752
9230,752
9231,725
9232,725
9233,725
9234,725
9235,725
9236,725
9237,725
9238,724
9239,724
9240,724
9241,696
9242,696
9243,696
9244,696
9245,695
9246,695
9247,695
9248,667
9249,694
9250,694
9251,666
9252,666
9253,666
9254,666
9255,666
9256,666
9257,666
9258,666
9259,666
9260,666
9261,666
9262,666
9263,666
9264,666
9265,639
9266,639
9267,639
9268,639
9269,639
9270,639
9271,639
9272,639
9273,639
9274,639
9275,639
9276,639
9277,638
9278,639
9279,639
9280,639
9281,640
9282,640
9283,640
9284,640
9285,640
9286,640
9287,640
9288,640
9289,640
9290,640
9291,640
9292,640
9293,640
9294,640
9295,640
9296,640
9297,640
9298,640
9299,640
9300,640
9301,640
9302,640
9303,640
9304,640
9305,640
9306,640
9307,640
9308,640
9309,640
9310,640
9311,640
9312,640
9313,640
9314,640
9315,640
9316,640
9317,640
9318,640
9319,640
9320,640
9321,640
9322,640
9323,640
9324,640
9325,640
9326,640
9327,640
9328,640
9329,640
9330,640
9331,640
9332,640
9333,640
9334,640
9335,640
9336,640
9337,640
9338,640
9339,640
9340,640
9341,640
9342,640
9343,640
9344,640
9345,640
9346,640
9347,640
9348,640
9349,640
9350,640
9351,640
9352,640
9353,640
9354,640
9355,640
9356,640
9357,640
9358,640
9359,640
9360,640
9361,640
9362,640
9363,640
9364,640
9365,640
9366,640
9367,640
9368,640
9369,640
9370,640
9371,640
9372,640
9373,640
9374,640
9375,640
9376,640
9377,640
9378,640
9379,640
9380,640
9381,640
9382,640
9383,640
9384,640
9385,640
9386,640
9387,640
9388,640
9389,640
9390,640
9391,640
9392,640
9393,640
9394,640
9395,640
9396,640
9397,640
9398,640
9399,640
9400,640
9401,640
9402,640
9403,640
9404,640
9405,640
9406,640
9407,640
9408,640
9409,640
9410,640
9411,640
9412,640
9413,640
9414,640
9415,640
9416,640
9417,640
9418,640
9419,640
9420,640
9421,640
9422,640
9423,640
9424,640
9425,640
9426,640
9427,640
9428,640
9429,640
9430,640
9431,640
9432,640
9433,640
9434,640
9435,640
9436,640
9437,640
9438,640
9439,640
9440,640
9441,640
9442,640
9443,640
9444,640
9445,640
9446,640
9447,640
9448,640
9449,640
9450,640
9451,640
9452,640
9453,640
9454,640
9455,640
9456,640
9457,640
9458,640
9459,640
9460,640
9461,640
9462,640
9463,640
9464,640
9465,640
9466,640
9467,640
9468,640
9469,640
9470,640
9471,640
9472,640
9473,640
9474,640
9475,640
9476,640
9477,640
9478,640
9479,640
9480,640
9481,640
9482,640
9483,640
9484,640
9485,640
9486,640
9487,640
9488,640
9489,640
9490,640
9491,640
9492,640
9493,640
9494,640
9495,640
9496,640
9497,640
9498,640
9499,640
9500,640
9501,640
9502,640
9503,640
9504,640
9505,640
9506,640
9507,640
9508,640
9509,640
9510,640
9511,640
9512,640
9513,640
9514,640
9515,640
9516,640
9517,640
9518,640
9519,640
9520,640
9521,640
9522,640
9523,640
9524,640
9525,640
9526,640
9527,640
9528,640
9529,640
9530,640
9531,640
9532,640
9533,640
9534,640
9535,640
9536,640
9537,640
9538,640
9539,640
9540,640
9541,666
9542,666
9543,666
9544,666
9545,666
9546,666
9547,666
9548,666
9549,666
9550,692
9551,692
9552,692
9553,692
9554,692
9555,692
9556,692
9557,692
9558,691
9559,691
9560,664
9561,664
9562,663
9563,663
9564,663
9565,663
9566,635
9567,661
9568,661
9569,661
9570,688
9571,688
9572,688
9573,688
9574,687
9575,687
9576,659
9577,659
9578,659
9579,658
9580,658
9581,658
9582,658
9583,631
9584,630
9585,630
9586,630
9587,629
9588,629
9589,629
9590,601
9591,601
9592,601
9593,574
9594,574
9595,574
9596,547
9597,547
9598,547
9599,520
9600,520
9601,493
9602,493
9603,493
9604,493
9605,494
9606,494
9607,494
9608,494
9609,466
9610,466
9611,466
9612,466
9613,466
9614,466
9615,466
9616,466
9617,466
9618,466
9619,466
9620,466
9621,466
9622,466
9623,467
9624,467
9625,467
9626,467
9627,467
9628,467
9629,467
9630,494
9631,495
9632,468
9633,468
9634,468
9635,442
9636,442
9637,443
9638,443
9639,471
9640,471
9641,471
9642,471
9643,471
9644,472
9645,472
9646,472
9647,472
9648,500
9649,500
9650,500
9651,500
9652,501
9653,501
9654,528
9655,528
9656,529
9657,529
9658,556
9659,556
9660,557
9661,557
9662,557
9663,557
9664,558
9665,558
9666,585
9667,692
9668,692
9669,692
9670,692
9671,692
9672,691
9673,691
9674,691
9675,691
9676,691
9677,663
9678,663
9679,662
9680,662
9681,662
9682,662
9683,662
9684,662
9685,634
9686,634
9687,634
9688,634
9689,608
9690,608
9691,608
9692,581
9693,581
9694,582
9695,582
9696,555
9697,555
9698,555
9699,555
9700,555
9701,528
9702,528
9703,528
9704,527
9705,527
9706,527
9707,499
9708,499
9709,499
9710,498
9711,471
9712,471
9713,470
9714,470
9715,470
9716,470
9717,442
9718,442
9719,442
9720,442
9721,442
9722,442
9723,414
9724,414
9725,414
9726,413
9727,413
9728,413
9729,412
9730,412
9731,439
9732,439
9733,439
9734,438
9735,438
9736,438
9737,438
9738,465
9739,440
9740,440
9741,413
9742,413
9743,414
9744,414
9745,414
9746,414
9747,415
9748,416
9749,443
9750,443
9751,443
9752,443
9753,443
9754,443
9755,471
9756,471
9757,471
9758,471
9759,472
9760,499
9761,472
9762,472
9763,500
9764,500
9765,500
9766,500
9767,528
9768,501
9769,528
9770,529
9771,529
9772,529
9773,529
9774,557
9775,557
9776,557
9777,585
9778,586
9779,586
9780,586
9781,614
9782,614
9783,614
9784,614
9785,614
9786,614
9787,641
9788,642
9789,642
9790,643
9791,643
9792,643
9793,643
9794,644
9795,644
9796,644
9797,644
9798,671
9799,671
9800,671
9801,698
9802,698
9803,698
9804,698
9805,725
9806,725
9807,725
9808,726
9809,726
9810,726
9811,666
9812,666
9813,666
9814,665
9815,665
9816,665
9817,665
9818,664
9819,664
9820,664
9821,664
9822,663
9823,663
9824,663
9825,663
9826,636
9827,635
9828,635
9829,635
9830,635
9831,608
9832,608
9833,608
9834,582
9835,582
9836,582
9837,556
9838,556
9839,556
9840,556
9841,529
9842,529
9843,529
9844,529
9845,529
9846,502
9847,502
9848,501
9849,500
9850,500
9851,473
9852,472
9853,472
9854,472
9855,472
9856,444
9857,444
9858,444
9859,443
9860,443
9861,443
9862,442
9863,442
9864,442
9865,469
9866,468
9867,468
9868,468
9869,467
9870,467
9871,467
9872,467
9873,466
9874,466
9875,466
9876,468
9877,468
9878,468
9879,469
9880,469
9881,469
9882,469
9883,469
9884,469
9885,443
9886,443
9887,470
9888,471
9889,471
9890,471
9891,471
9892,498
9893,499
9894,499
9895,527
9896,527
9897,527
9898,527
9899,528
9900,528
9901,556
9902,556
9903,556
9904,557
9905,584
9906,584
9907,584
9908,585
9909,585
9910,585
9911,612
9912,585
9913,585
9914,585
9915,585
9916,585
9917,585
9918,585
9919,585
9920,585
9921,585
9922,585
9923,585
9924,558
9925,557
9926,557
9927,557
9928,557
9929,557
9930,529
9931,529
9932,529
9933,529
9934,529
9935,501
9936,501
9937,500
9938,500
9939,500
9940,499
9941,499
9942,499
9943,499
9944,471
9945,471
9946,471
9947,471
9948,470
9949,470
9950,443
9951,469
9952,469
9953,469
9954,469
9955,469
9956,469
9957,495
9958,495
9959,495
9960,495
9961,494
9962,494
9963,466
9964,466
9965,466
9966,466
9967,465
9968,465
9969,465
9970,465
9971,465
9972,493
9973,493
9974,466
9975,466
9976,467
9977,467
9978,468
9979,468
9980,468
9981,468
9982,442
9983,442
9984,442
9985,442
9986,443
9987,443
9988,443
9989,443
9990,443
9991,471
9992,471
9993,471
9994,471
9995,471
9996,499
9997,499
9998,472
9999,473
10000,446
10001,446
10002,447
10003,447
10004,420
10005,420
10006,394
10007,469
10008,469
10009,469
10010,442
10011,442
10012,443
10013,443
10014,443
10015,443
10016,470
10017,470
10018,471
10019,471
10020,471
10021,471
10022,472
10023,472
10024,499
10025,500
10026,500
10027,500
10028,500
10029,500
10030,500
10031,528
10032,528
10033,528
10034,528
10035,528
10036,529
10037,529
10038,557
10039,557
10040,557
10041,557
10042,557
10043,558
10044,558
10045,585
10046,585
